,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t)
2186,0.20754716,0.06024096,0.25925928,0.49848026,0.18867925
2187,0.18867925,0.06024096,0.2345679,0.4893617,0.163522
2188,0.163522,0.04819277,0.22222222,0.47720367,0.18238991
2189,0.18238991,0.04819277,0.17283951,0.48632222,0.21383646
2190,0.21383646,0.072289154,0.2962963,0.5015198,0.21698111
2191,0.21698111,0.05421686,0.19753085,0.50303954,0.22012576
2192,0.22012576,0.036144577,0.09876543,0.5045593,0.18238991
2193,0.18238991,0.04819277,0.18518518,0.48632222,0.21383646
2194,0.21383646,0.04819277,0.18518518,0.5015198,0.27672955
2195,0.27672955,0.072289154,0.2962963,0.5319149,0.26100627
2196,0.26100627,0.07028112,0.28395063,0.52431613,0.24528301
2197,0.24528301,0.0682731,0.27160496,0.5167173,0.22955975
2198,0.22955975,0.06626506,0.25925928,0.50911856,0.21383646
2199,0.21383646,0.06425702,0.2469136,0.5015198,0.1981132
2200,0.1981132,0.062248997,0.2345679,0.49392098,0.18238991
2201,0.18238991,0.06024096,0.22222222,0.48632222,0.21383646
2202,0.21383646,0.036144577,0.12345679,0.5015198,0.28930816
2203,0.28930816,0.06024096,0.22222222,0.5379939,0.22641507
2204,0.22641507,0.06024096,0.20987655,0.5075988,0.18238991
2205,0.18238991,0.04819277,0.18518518,0.48632222,0.16981131
2206,0.16981131,0.06024096,0.19753085,0.48024318,0.21383646
2207,0.21383646,0.04819277,0.17283951,0.5015198,0.17610061
2208,0.17610061,0.04819277,0.19753085,0.4832827,0.14465407
2209,0.14465407,0.04819277,0.18518518,0.4680851,0.18238991
2210,0.18238991,0.04819277,0.17283951,0.48632222,0.17819706
2211,0.17819706,0.04819277,0.16049384,0.48429585,0.1740042
2212,0.1740042,0.04819277,0.14814816,0.48226953,0.16981131
2213,0.16981131,0.04819277,0.13580246,0.48024318,0.22641507
2214,0.22641507,0.06024096,0.19135801,0.5075988,0.28301886
2215,0.28301886,0.072289154,0.2469136,0.5349544,0.26415092
2216,0.26415092,0.04819277,0.14814816,0.5258359,0.23584905
2217,0.23584905,0.04819277,0.16666667,0.51215804,0.20754716
2218,0.20754716,0.04819277,0.18518518,0.49848026,0.18867925
2219,0.18867925,0.036144577,0.13580246,0.4893617,0.14465407
2220,0.14465407,0.04819277,0.17283951,0.4680851,0.17610061
2221,0.17610061,0.04819277,0.13580246,0.4832827,0.163522
2222,0.163522,0.036144577,0.16049384,0.47720367,0.17610061
2223,0.17610061,0.04819277,0.16049384,0.4832827,0.18867925
2224,0.18867925,0.036144577,0.12345679,0.4893617,0.18238991
2225,0.18238991,0.036144577,0.13580246,0.48632222,0.2044025
2226,0.2044025,0.042168677,0.14814816,0.49696052,0.22641507
2227,0.22641507,0.04819277,0.16049384,0.5075988,0.18867925
2228,0.18867925,0.04819277,0.20987655,0.4893617,0.163522
2229,0.163522,0.04819277,0.19753085,0.47720367,0.21383646
2230,0.21383646,0.072289154,0.2345679,0.5015198,0.14465407
2231,0.14465407,0.06024096,0.2469136,0.4680851,0.1509434
2232,0.1509434,0.06024096,0.18518518,0.47112465,0.11320754
2233,0.11320754,0.04819277,0.16049384,0.45288754,0.12578616
2234,0.12578616,0.05421686,0.19135801,0.45896658,0.13836476
2235,0.13836476,0.06024096,0.22222222,0.4650456,0.21383646
2236,0.21383646,0.072289154,0.34567904,0.5015198,0.19496855
2237,0.19496855,0.06024096,0.2469136,0.49240124,0.2515723
2238,0.2515723,0.04819277,0.19753085,0.51975685,0.23689726
2239,0.23689726,0.04819277,0.18106996,0.5126647,0.22222221
2240,0.22222221,0.04819277,0.16460906,0.50557244,0.20754716
2241,0.20754716,0.04819277,0.14814816,0.49848026,0.19496855
2242,0.19496855,0.04819277,0.20987655,0.49240124,0.18238991
2243,0.18238991,0.04819277,0.20987655,0.48632222,0.18448636
2244,0.18448636,0.06024096,0.2469136,0.48733538,0.1865828
2245,0.1865828,0.072289154,0.28395063,0.48834854,0.18867925
2246,0.18867925,0.08433735,0.32098764,0.4893617,0.17610061
2247,0.17610061,0.072289154,0.2962963,0.4832827,0.21383646
2248,0.21383646,0.04819277,0.17283951,0.5015198,0.22641507
2249,0.22641507,0.04819277,0.19753085,0.5075988,0.2389937
2250,0.2389937,0.072289154,0.2469136,0.51367784,0.22641507
2251,0.22641507,0.06024096,0.18518518,0.5075988,0.20754716
2252,0.20754716,0.04819277,0.13580246,0.49848026,0.2327044
2253,0.2327044,0.072289154,0.28395063,0.5106383,0.22641507
2254,0.22641507,0.072289154,0.2777778,0.5075988,0.22012576
2255,0.22012576,0.072289154,0.27160496,0.5045593,0.20754716
2256,0.20754716,0.06024096,0.25925928,0.49848026,0.2327044
2257,0.2327044,0.06024096,0.20987655,0.5106383,0.21383646
2258,0.21383646,0.04819277,0.18518518,0.5015198,0.1572327
2259,0.1572327,0.036144577,0.14814816,0.47416413,0.20754716
2260,0.20754716,0.06024096,0.20987655,0.49848026,0.20125785
2261,0.20125785,0.06024096,0.22222222,0.49544075,0.19496855
2262,0.19496855,0.06024096,0.2345679,0.49240124,0.18238991
2263,0.18238991,0.072289154,0.30864197,0.48632222,0.2389937
2264,0.2389937,0.08433735,0.3333333,0.51367784,0.20754716
2265,0.20754716,0.08433735,0.35802472,0.49848026,0.22641507
2266,0.22641507,0.072289154,0.2345679,0.5075988,0.24109012
2267,0.24109012,0.07630521,0.26748973,0.514691,0.2557652
2268,0.2557652,0.08032128,0.30041152,0.52178323,0.27044025
2269,0.27044025,0.08433735,0.3333333,0.5288754,0.28301886
2270,0.28301886,0.072289154,0.44444448,0.5349544,0.22012576
2271,0.22012576,0.06024096,0.22222222,0.5045593,0.19496855
2272,0.19496855,0.04819277,0.17283951,0.49240124,0.1572327
2273,0.1572327,0.04819277,0.18518518,0.47416413,0.18867925
2274,0.18867925,0.06024096,0.20987655,0.4893617,0.13207546
2275,0.13207546,0.06024096,0.20987655,0.4620061,0.1509434
2276,0.1509434,0.04819277,0.2345679,0.47112465,0.11949686
2277,0.11949686,0.04819277,0.14814816,0.45592707,0.19496855
2278,0.19496855,0.06024096,0.2345679,0.49240124,0.18238991
2279,0.18238991,0.06024096,0.2345679,0.48632222,0.17610061
2280,0.17610061,0.072289154,0.27160496,0.4832827,0.22641507
2281,0.22641507,0.072289154,0.32098764,0.5075988,0.21069181
2282,0.21069181,0.06024096,0.2469136,0.5,0.19496855
2283,0.19496855,0.04819277,0.17283951,0.49240124,0.19025156
2284,0.19025156,0.05421686,0.16666667,0.4901216,0.18553457
2285,0.18553457,0.06024096,0.16049384,0.48784196,0.1808176
2286,0.1808176,0.06626506,0.154321,0.48556232,0.17610061
2287,0.17610061,0.072289154,0.14814816,0.4832827,0.19496855
2288,0.19496855,0.10843372,0.19753085,0.49240124,0.163522
2289,0.163522,0.04819277,0.19753085,0.47720367,0.17610061
2290,0.17610061,0.04819277,0.17901234,0.4832827,0.18867925
2291,0.18867925,0.04819277,0.16049384,0.4893617,0.22012576
2292,0.22012576,0.072289154,0.27160496,0.5045593,0.2044025
2293,0.2044025,0.072289154,0.30864197,0.4893617,0.18867925
2294,0.18867925,0.072289154,0.34567904,0.47416413,0.21383646
2295,0.21383646,0.072289154,0.30864197,0.5015198,0.18867925
2296,0.18867925,0.072289154,0.34567904,0.47112465,0.22012576
2297,0.22012576,0.072289154,0.27160496,0.5045593,0.24528301
2298,0.24528301,0.10843372,0.3703704,0.5167173,0.42138365
2299,0.42138365,0.4578313,0.50617284,0.6018237,0.38993707
2300,0.38993707,0.072289154,0.27160496,0.5866262,0.37735847
2301,0.37735847,0.09638554,0.32098764,0.5805471,0.20754716
2302,0.20754716,0.08433735,0.27160496,0.49848026,0.2327044
2303,0.2327044,0.09638554,0.36419755,0.5106383,0.2578616
2304,0.2578616,0.10843372,0.45679015,0.5227964,0.2327044
2305,0.2327044,0.072289154,0.30864197,0.5106383,0.28930816
2306,0.28930816,0.10843372,0.50617284,0.5349544,0.2515723
2307,0.2515723,0.08433735,0.32098764,0.51975685,0.27044025
2308,0.27044025,0.09638554,0.4814815,0.5045593,0.2515723
2309,0.2515723,0.09638554,0.44444448,0.49240124,0.2327044
2310,0.2327044,0.07831325,0.3333333,0.49696052,0.21383646
2311,0.21383646,0.06024096,0.22222222,0.5015198,0.21383646
2312,0.21383646,0.06024096,0.2345679,0.5015198,0.21383646
2313,0.21383646,0.06024096,0.24074073,0.5015198,0.21383646
2314,0.21383646,0.06024096,0.2469136,0.5015198,0.20754716
2315,0.20754716,0.04819277,0.19753085,0.49848026,0.18867925
2316,0.18867925,0.072289154,0.2469136,0.4893617,0.16981131
2317,0.16981131,0.072289154,0.28395063,0.48024318,0.19496855
2318,0.19496855,0.036144577,0.11111112,0.49240124,0.21383646
2319,0.21383646,0.06024096,0.20987655,0.5015198,0.2389937
2320,0.2389937,0.036144577,0.14814816,0.51367784,0.2578616
2321,0.2578616,0.06024096,0.2345679,0.5227964,0.2515723
2322,0.2515723,0.06024096,0.17283951,0.51975685,0.18867925
2323,0.18867925,0.04819277,0.20987655,0.4893617,0.163522
2324,0.163522,0.04819277,0.18518518,0.47720367,0.18238991
2325,0.18238991,0.06024096,0.22222222,0.48632222,0.21383646
2326,0.21383646,0.06024096,0.2345679,0.5015198,0.2515723
2327,0.2515723,0.06024096,0.19753085,0.51975685,0.2389937
2328,0.2389937,0.072289154,0.2962963,0.51367784,0.2327044
2329,0.2327044,0.072289154,0.2345679,0.5106383,0.18238991
2330,0.18238991,0.072289154,0.2345679,0.48632222,0.18867925
2331,0.18867925,0.072289154,0.2345679,0.4893617,0.21383646
2332,0.21383646,0.04819277,0.14814816,0.5015198,0.1572327
2333,0.1572327,0.036144577,0.09876543,0.47416413,0.16981131
2334,0.16981131,0.06024096,0.19753085,0.48024318,0.19496855
2335,0.19496855,0.04819277,0.17283951,0.49240124,0.17610061
2336,0.17610061,0.072289154,0.25925928,0.4832827,0.163522
2337,0.163522,0.06024096,0.19753085,0.47720367,0.163522
2338,0.163522,0.06024096,0.19753085,0.47720367,0.14465407
2339,0.14465407,0.06024096,0.19753085,0.4680851,0.1509434
2340,0.1509434,0.06024096,0.17283951,0.47112465,0.2515723
2341,0.2515723,0.08433735,0.4074074,0.51975685,0.2327044
2342,0.2327044,0.10843372,0.4074074,0.5106383,0.5597484
2343,0.5597484,0.12048192,0.5555556,0.67781156,0.6981132
2344,0.6981132,0.09638554,0.4814815,0.781155,0.6603774
2345,0.6603774,0.09638554,0.46913582,0.7507599,0.37735847
2346,0.37735847,0.13253012,0.64197534,0.5775076,0.20754716
2347,0.20754716,0.08433735,0.27160496,0.49848026,0.18867925
2348,0.18867925,0.09638554,0.34567904,0.4832827,0.20754716
2349,0.20754716,0.09638554,0.34567904,0.49848026,0.30188677
2350,0.30188677,0.10843372,0.53086424,0.51367784,0.28301886
2351,0.28301886,0.12048192,0.49382716,0.49544075,0.22641507
2352,0.22641507,0.08433735,0.34567904,0.5075988,0.2515723
2353,0.2515723,0.09638554,0.44444448,0.47112465,0.2735849
2354,0.2735849,0.10843372,0.4814815,0.5015198,0.29559746
2355,0.29559746,0.12048192,0.5185185,0.5319149,0.3207547
2356,0.3207547,0.13253012,0.5555556,0.54711246,0.30817607
2357,0.30817607,0.12349397,0.5277778,0.5425532,0.29559746
2358,0.29559746,0.11445783,0.5,0.5379939,0.28301886
2359,0.28301886,0.10542168,0.47222227,0.5334347,0.27044025
2360,0.27044025,0.09638554,0.44444448,0.5288754,0.327044
2361,0.327044,0.12048192,0.56790125,0.5349544,0.3207547
2362,0.3207547,0.12048192,0.5555556,0.54103345,0.30188677
2363,0.30188677,0.12048192,0.53086424,0.5167173,0.2327044
2364,0.2327044,0.08433735,0.39506173,0.5106383,0.20754716
2365,0.20754716,0.09638554,0.38271606,0.49848026,0.22641507
2366,0.22641507,0.09638554,0.4074074,0.5015198,0.21383646
2367,0.21383646,0.06024096,0.22222222,0.5015198,0.16981131
2368,0.16981131,0.072289154,0.2469136,0.48024318,0.163522
2369,0.163522,0.072289154,0.2962963,0.47720367,0.18553457
2370,0.18553457,0.08433735,0.33950615,0.4787234,0.20754716
2371,0.20754716,0.09638554,0.38271606,0.48024318,0.2389937
2372,0.2389937,0.10843372,0.4320988,0.49848026,0.26100627
2373,0.26100627,0.10843372,0.46296299,0.49088147,0.28301886
2374,0.28301886,0.10843372,0.49382716,0.4832827,0.26729557
2375,0.26729557,0.090361446,0.35185188,0.5015198,0.2515723
2376,0.2515723,0.072289154,0.20987655,0.51975685,0.18238991
2377,0.18238991,0.06024096,0.19753085,0.48632222,0.16981131
2378,0.16981131,0.06024096,0.2345679,0.48024318,0.19496855
2379,0.19496855,0.08433735,0.30864197,0.49240124,0.13836476
2380,0.13836476,0.06024096,0.19753085,0.4650456,0.21383646
2381,0.21383646,0.072289154,0.2962963,0.5015198,0.2578616
2382,0.2578616,0.06024096,0.2345679,0.5227964,0.18867925
2383,0.18867925,0.06024096,0.22222222,0.4893617,0.18238991
2384,0.18238991,0.04819277,0.14814816,0.48632222,0.21383646
2385,0.21383646,0.06024096,0.2469136,0.5015198,0.2389937
2386,0.2389937,0.04819277,0.18518518,0.51367784,0.22012576
2387,0.22012576,0.04819277,0.19753085,0.5045593,0.2578616
2388,0.2578616,0.072289154,0.27160496,0.5227964,0.2327044
2389,0.2327044,0.06024096,0.20987655,0.5106383,0.30188677
2390,0.30188677,0.10843372,0.4320988,0.544073,0.2735849
2391,0.2735849,0.09638554,0.38271606,0.53039515,0.24528301
2392,0.24528301,0.08433735,0.3333333,0.5167173,0.2389937
2393,0.2389937,0.08433735,0.3333333,0.51367784,0.2924528
2394,0.2924528,0.08433735,0.32716048,0.5395137,0.34591192
2395,0.34591192,0.08433735,0.32098764,0.5653496,0.22641507
2396,0.22641507,0.09638554,0.4074074,0.5045593,0.2389937
2397,0.2389937,0.10843372,0.4320988,0.5106383,0.3207547
2398,0.3207547,0.09638554,0.39506173,0.55319154,0.38993707
2399,0.38993707,0.09638554,0.35802472,0.5866262,0.35849056
2400,0.35849056,0.08433735,0.28395063,0.5714286,0.26415092
2401,0.26415092,0.06024096,0.16049384,0.5258359,0.28301886
2402,0.28301886,0.08433735,0.3333333,0.5349544,0.21698111
2403,0.21698111,0.072289154,0.26543212,0.50303954,0.1509434
2404,0.1509434,0.06024096,0.19753085,0.47112465,0.17610061
2405,0.17610061,0.06024096,0.18518518,0.4832827,0.1572327
2406,0.1572327,0.04819277,0.18518518,0.47416413,0.16142556
2407,0.16142556,0.04819277,0.18518518,0.4761905,0.16561842
2408,0.16561842,0.04819277,0.18518518,0.47821683,0.16981131
2409,0.16981131,0.04819277,0.18518518,0.48024318,0.18238991
2410,0.18238991,0.06024096,0.22222222,0.48632222,0.18867925
2411,0.18867925,0.08433735,0.34567904,0.48024318,0.17924526
2412,0.17924526,0.06024096,0.22839506,0.48024318,0.16981131
2413,0.16981131,0.036144577,0.11111112,0.48024318,0.13207546
2414,0.13207546,0.036144577,0.11111112,0.4620061,0.15408805
2415,0.15408805,0.036144577,0.11111112,0.4726444,0.17610061
2416,0.17610061,0.036144577,0.11111112,0.4832827,0.17610061
2417,0.17610061,0.04819277,0.11111112,0.4832827,0.18238991
2418,0.18238991,0.06024096,0.20987655,0.48632222,0.16981131
2419,0.16981131,0.06024096,0.20987655,0.48024318,0.20754716
2420,0.20754716,0.04819277,0.14814816,0.49848026,0.18867925
2421,0.18867925,0.04819277,0.14814816,0.4893617,0.1981132
2422,0.1981132,0.06024096,0.19753085,0.49392098,0.20754716
2423,0.20754716,0.072289154,0.2469136,0.49848026,0.1981132
2424,0.1981132,0.06024096,0.18518518,0.49392098,0.18867925
2425,0.18867925,0.04819277,0.12345679,0.4893617,0.21383646
2426,0.21383646,0.072289154,0.27160496,0.5015198,0.20754716
2427,0.20754716,0.06024096,0.19753085,0.49848026,0.163522
2428,0.163522,0.072289154,0.19753085,0.47720367,0.1509434
2429,0.1509434,0.06024096,0.18518518,0.47112465,0.19496855
2430,0.19496855,0.04819277,0.16049384,0.49240124,0.17610061
2431,0.17610061,0.06024096,0.18518518,0.4832827,0.14465407
2432,0.14465407,0.036144577,0.14814816,0.4680851,0.163522
2433,0.163522,0.04819277,0.16666667,0.47720367,0.18238991
2434,0.18238991,0.06024096,0.18518518,0.48632222,0.1509434
2435,0.1509434,0.036144577,0.12345679,0.47112465,0.16142556
2436,0.16142556,0.052208826,0.16872428,0.4761905,0.17190772
2437,0.17190772,0.0682731,0.21399178,0.48125637,0.18238991
2438,0.18238991,0.08433735,0.25925928,0.48632222,0.21383646
2439,0.21383646,0.04819277,0.09876543,0.5015198,0.163522
2440,0.163522,0.06024096,0.16049384,0.47720367,0.17610061
2441,0.17610061,0.04819277,0.13580246,0.4832827,0.18867925
2442,0.18867925,0.036144577,0.09876543,0.4893617,0.16981131
2443,0.16981131,0.04819277,0.14814816,0.48024318,0.163522
2444,0.163522,0.06024096,0.17283951,0.47720367,0.1572327
2445,0.1572327,0.04819277,0.11111112,0.47416413,0.15932912
2446,0.15932912,0.04819277,0.117283955,0.47517732,0.16142556
2447,0.16142556,0.04819277,0.12345679,0.4761905,0.163522
2448,0.163522,0.04819277,0.12962963,0.47720367,0.16561842
2449,0.16561842,0.04819277,0.13580246,0.47821683,0.1677149
2450,0.1677149,0.04819277,0.1419753,0.47923002,0.16981131
2451,0.16981131,0.04819277,0.14814816,0.48024318,0.1572327
2452,0.1572327,0.036144577,0.12345679,0.47416413,0.20754716
2453,0.20754716,0.04819277,0.14814816,0.49848026,0.18867925
2454,0.18867925,0.036144577,0.09876543,0.4893617,0.19496855
2455,0.19496855,0.04819277,0.14814816,0.49240124,0.18867925
2456,0.18867925,0.06024096,0.19753085,0.4893617,0.17610061
2457,0.17610061,0.072289154,0.2345679,0.4832827,0.19496855
2458,0.19496855,0.072289154,0.2962963,0.49240124,0.20754716
2459,0.20754716,0.04819277,0.16049384,0.49848026,0.22641507
2460,0.22641507,0.08433735,0.3703704,0.5075988,0.22327042
2461,0.22327042,0.090361446,0.38271606,0.49848026,0.22012576
2462,0.22012576,0.09638554,0.39506173,0.4893617,0.18238991
2463,0.18238991,0.04819277,0.13580246,0.48632222,0.14465407
2464,0.14465407,0.04819277,0.12345679,0.4680851,0.16981131
2465,0.16981131,0.04819277,0.16049384,0.48024318,0.1509434
2466,0.1509434,0.06024096,0.19753085,0.47112465,0.163522
2467,0.163522,0.04819277,0.13580246,0.47720367,0.1572327
2468,0.1572327,0.036144577,0.13580246,0.47416413,0.21383646
2469,0.21383646,0.036144577,0.12345679,0.5015198,0.17610061
2470,0.17610061,0.036144577,0.11111112,0.4832827,0.163522
2471,0.163522,0.036144577,0.09876543,0.47720367,0.1572327
2472,0.1572327,0.04819277,0.12345679,0.47416413,0.163522
2473,0.163522,0.042168677,0.12345679,0.47720367,0.16981131
2474,0.16981131,0.036144577,0.12345679,0.48024318,0.18238991
2475,0.18238991,0.036144577,0.14814816,0.48632222,0.163522
2476,0.163522,0.036144577,0.09876543,0.47720367,0.18867925
2477,0.18867925,0.04819277,0.12345679,0.4893617,0.19339621
2478,0.19339621,0.04819277,0.12962963,0.49164134,0.1981132
2479,0.1981132,0.04819277,0.13580246,0.49392098,0.20283017
2480,0.20283017,0.04819277,0.1419753,0.49620062,0.20754716
2481,0.20754716,0.04819277,0.14814816,0.49848026,0.18867925
2482,0.18867925,0.04819277,0.14814816,0.4893617,0.17610061
2483,0.17610061,0.036144577,0.09876543,0.4832827,0.18238991
2484,0.18238991,0.036144577,0.08641975,0.48632222,0.14465407
2485,0.14465407,0.036144577,0.09876543,0.4680851,0.1509434
2486,0.1509434,0.036144577,0.11111112,0.47112465,0.163522
2487,0.163522,0.036144577,0.11111112,0.47720367,0.17610061
2488,0.17610061,0.036144577,0.11111112,0.4832827,0.16981131
2489,0.16981131,0.036144577,0.09876543,0.48024318,0.1572327
2490,0.1572327,0.04819277,0.14814816,0.47416413,0.163522
2491,0.163522,0.036144577,0.12345679,0.47720367,0.16981131
2492,0.16981131,0.04819277,0.13580246,0.48024318,0.14465407
2493,0.14465407,0.036144577,0.09876543,0.4680851,0.13836476
2494,0.13836476,0.036144577,0.11111112,0.4650456,0.13836476
2495,0.13836476,0.04819277,0.17283951,0.4650456,0.1509434
2496,0.1509434,0.036144577,0.13580246,0.47112465,0.1572327
2497,0.1572327,0.06024096,0.20987655,0.47416413,0.17610061
2498,0.17610061,0.036144577,0.11111112,0.4832827,0.13207546
2499,0.13207546,0.04819277,0.16049384,0.4620061,0.1509434
2500,0.1509434,0.04819277,0.16049384,0.47112465,0.16981131
2501,0.16981131,0.04819277,0.16049384,0.48024318,0.13836476
2502,0.13836476,0.024096385,0.061728403,0.4650456,0.14779872
2503,0.14779872,0.036144577,0.11111112,0.46960488,0.1572327
2504,0.1572327,0.04819277,0.16049384,0.47416413,0.16981131
2505,0.16981131,0.036144577,0.11111112,0.48024318,0.1509434
2506,0.1509434,0.036144577,0.117283955,0.47112465,0.13207546
2507,0.13207546,0.036144577,0.12345679,0.4620061,0.11320754
2508,0.11320754,0.036144577,0.11111112,0.45288754,0.100628935
2509,0.100628935,0.04819277,0.14814816,0.44680852,0.11320754
2510,0.11320754,0.04819277,0.11111112,0.45288754,0.163522
2511,0.163522,0.036144577,0.11111112,0.47720367,0.11949686
2512,0.11949686,0.036144577,0.09876543,0.45592707,0.13522011
2513,0.13522011,0.042168677,0.12345679,0.46352586,0.1509434
2514,0.1509434,0.04819277,0.14814816,0.47112465,0.13836476
2515,0.13836476,0.036144577,0.09876543,0.4650456,0.1509434
2516,0.1509434,0.036144577,0.12345679,0.47112465,0.13836476
2517,0.13836476,0.036144577,0.074074075,0.4650456,0.16981131
2518,0.16981131,0.04819277,0.14814816,0.48024318,0.1509434
2519,0.1509434,0.04819277,0.16049384,0.47112465,0.18553457
2520,0.18553457,0.06626506,0.22839506,0.48784196,0.22012576
2521,0.22012576,0.08433735,0.2962963,0.5045593,0.17610061
2522,0.17610061,0.072289154,0.2469136,0.4832827,0.21383646
2523,0.21383646,0.06024096,0.22222222,0.5015198,0.22641507
2524,0.22641507,0.04819277,0.14814816,0.5075988,0.22012576
2525,0.22012576,0.05421686,0.17901234,0.5045593,0.21383646
2526,0.21383646,0.06024096,0.20987655,0.5015198,0.1981132
