var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t)
0.29210526,0.14457831,0.072164945,0.7781155,0.34736842
0.34736842,0.09638554,0.067010306,0.8753799,0.15526317
0.15526317,0.06024096,0.074742265,0.5775076,0.10526316
0.10526316,0.036144577,0.033505157,0.51975685,0.089473695
0.089473695,0.024096385,0.023195876,0.5015198,0.10526316
0.10526316,0.036144577,0.033505157,0.51975685,0.11578947
0.11578947,0.04819277,0.03865979,0.5319149,0.2236842
0.2236842,0.06024096,0.046391748,0.6595745,0.21052633
0.21052633,0.04819277,0.03608247,0.6413374,0.13552633
0.13552633,0.036144577,0.030927835,0.5547113,0.06052632
0.06052632,0.024096385,0.025773196,0.4680851,0.086842105
0.086842105,0.04819277,0.025773196,0.49848026,0.10789475
0.10789475,0.072289154,0.028350515,0.5227964,0.07763158
0.07763158,0.06626506,0.03865979,0.48784196,0.047368422
0.047368422,0.06024096,0.048969068,0.45288754,0.03947369
0.03947369,0.06024096,0.04123711,0.443769,0.1131579
0.1131579,0.06626506,0.052835047,0.5288754,0.18684211
0.18684211,0.072289154,0.064432986,0.6139818,0.102631584
0.102631584,0.036144577,0.046391748,0.5167173,0.081578955
0.081578955,0.012048192,0.00257732,0.49240124,0.14736843
0.14736843,0.04819277,0.03865979,0.56838906,0.18421054
0.18421054,0.072289154,0.072164945,0.61094224,0.16578948
0.16578948,0.08433735,0.074742265,0.58966565,0.14736843
0.14736843,0.06024096,0.057989687,0.56838906,0.12894738
0.12894738,0.036144577,0.04123711,0.54711246,0.15526317
0.15526317,0.08433735,0.072164945,0.5775076,0.07105263
0.07105263,0.024096385,0.023195876,0.48024318,0.1763158
0.1763158,0.06024096,0.051546387,0.6018237,0.09736842
0.09736842,0.036144577,0.04123711,0.5106383,0.1763158
0.1763158,0.072289154,0.067010306,0.6018237,0.13552633
0.13552633,0.05421686,0.051546387,0.5547113,0.094736844
0.094736844,0.036144577,0.03608247,0.5075988,0.18684211
0.18684211,0.036144577,0.046391748,0.6139818,0.05263158
0.05263158,0.024096385,0.020618556,0.45896658,0.16052632
0.16052632,0.04819277,0.054123707,0.58358663,0.15
0.15,0.06024096,0.054123707,0.5714286,0.14210527
0.14210527,0.06024096,0.051546387,0.56231004,0.13026316
0.13026316,0.04819277,0.04381443,0.54863226,0.11842106
0.11842106,0.036144577,0.03608247,0.5349544,0.07894738
0.07894738,0.024096385,0.023195876,0.4893617,0.14473686
0.14473686,0.06024096,0.061855666,0.5653496,0.015789479
0.015789479,0.036144577,0.007731957,0.4164134,0.09736842
0.09736842,0.09638554,0.087628864,0.5075988,0.094736844
0.094736844,0.08835341,0.079896905,0.50557244,0.09210527
0.09210527,0.08032128,0.072164945,0.5035461,0.089473695
0.089473695,0.072289154,0.064432986,0.5015198,0.07631579
0.07631579,0.024096385,0.025773196,0.48632222,0.16052632
0.16052632,0.08433735,0.072164945,0.58358663,0.13947369
0.13947369,0.08433735,0.082474224,0.5592705,0.13421053
0.13421053,0.072289154,0.059278347,0.55319154,1
1,0.08433735,1,0.5319149,0.5197369
0.5197369,0.04819277,0.46520618,0.48784196,0.03947369
0.03947369,0.012048192,0.018041236,0.443769,0.12894738
0.12894738,0.06024096,0.046391748,0.54711246,0.07631579
0.07631579,0.06024096,0.028350515,0.48632222,0.08421053
0.08421053,0.042168677,0.03608247,0.49544075,0.09210527
0.09210527,0.024096385,0.04381443,0.5045593,0.1763158
0.1763158,0.06024096,0.056701027,0.6018237,0.13552633
0.13552633,0.042168677,0.04252577,0.5547113,0.094736844
0.094736844,0.024096385,0.028350515,0.5075988,0.094736844
0.094736844,0.042168677,0.03737113,0.5075988,0.094736844
0.094736844,0.06024096,0.046391748,0.5075988,0.042105265
0.042105265,0.024096385,0.018041236,0.44680852,0.23947369
0.23947369,0.06024096,0.077319585,0.6869301,0.2605263
0.2605263,0.072289154,0.079896905,0.7234043,0.2131579
0.2131579,0.06024096,0.06765463,0.59422493,0.16578948
0.16578948,0.04819277,0.055412367,0.4650456,0.11842106
0.11842106,0.036144577,0.043170102,0.35106385,0.07105263
0.07105263,0.024096385,0.030927835,0.48024318,0.05263158
0.05263158,0.04819277,0.03865979,0.45896658,0.044736847
0.044736847,0.036144577,0.046391748,0.443769,0.10526316
0.10526316,0.08433735,0.046391748,0.51975685,0.075
0.075,0.05421686,0.04123711,0.48480245,0.044736847
0.044736847,0.024096385,0.03608247,0.44984806,0.089473695
0.089473695,0.042168677,0.050257728,0.5015198,0.13421053
0.13421053,0.06024096,0.064432986,0.55319154,0.07105263
0.07105263,0.04819277,0.067010306,0.47720367,0.0631579
0.0631579,0.04819277,0.04381443,0.47112465,0.12368421
0.12368421,0.024096385,0.020618556,0.54103345,0.09078948
0.09078948,0.036144577,0.03865979,0.5,0.057894737
0.057894737,0.04819277,0.056701027,0.45896658,0.12368421
0.12368421,0.10843372,0.09536082,0.54103345,0.14210527
0.14210527,0.012048192,0.018041236,0.56231004,0.15526317
0.15526317,0.072289154,0.074742265,0.5775076,0.10526316
0.10526316,0.012048192,0.018041236,0.51975685,0.10000001
0.10000001,0.012048192,0.018041236,0.51367784,0.11052632
0.11052632,0.030120477,0.030927835,0.5258359,0.12105264
0.12105264,0.04819277,0.04381443,0.5379939,0.18157895
0.18157895,0.06024096,0.04381443,0.60790277,0.1263158
0.1263158,0.08433735,0.082474224,0.544073,0.18157895
0.18157895,0.04819277,0.04123711,0.60790277,0.22894739
0.22894739,0.06024096,0.048969068,0.66869307,0.14736843
0.14736843,0.04819277,0.03865979,0.56838906,0.1631579
0.1631579,0.06626506,0.04252577,0.5866262,0.17894737
0.17894737,0.08433735,0.046391748,0.6048632,0.13947369
0.13947369,0.04819277,0.025773196,0.5592705,0.13684212
0.13684212,0.06024096,0.025773196,0.556231,0.16578948
0.16578948,0.04819277,0.04381443,0.58966565,0.1631579
0.1631579,0.06024096,0.033505157,0.5866262,0.13947369
0.13947369,0.06024096,0.03608247,0.5592705,0.17456143
0.17456143,0.06425702,0.042955324,0.36879435,0.20964913
0.20964913,0.0682731,0.04982818,0.508612,0.24473687
0.24473687,0.072289154,0.056701027,0.69908816,0.081578955
0.081578955,0.04819277,0.051546387,0.49240124,0.19736843
0.19736843,0.08433735,0.087628864,0.6261399,0.15
0.15,0.08433735,0.04381443,0.5714286,0.16578948
0.16578948,0.08433735,0.054123707,0.58966565,0.15657896
0.15657896,0.07831325,0.054123707,0.57902735,0.14736843
0.14736843,0.072289154,0.054123707,0.56838906,0.17894737
0.17894737,0.10843372,0.09020618,0.6048632,0.11842106
0.11842106,0.04819277,0.051546387,0.5349544,0.09210527
0.09210527,0.036144577,0.04381443,0.5045593,0.16578948
0.16578948,0.09638554,0.069587626,0.58966565,0.18421054
0.18421054,0.08433735,0.069587626,0.61094224,0.125
0.125,0.05421686,0.051546387,0.5425532,0.065789476
0.065789476,0.024096385,0.033505157,0.47416413,0.16578948
0.16578948,0.09638554,0.082474224,0.58966565,0.19473685
0.19473685,0.04819277,0.048969068,0.6231003,0.19736843
0.19736843,0.06024096,0.046391748,0.6261399,0.15789475
0.15789475,0.08433735,0.074742265,0.5805471,0.13157895
0.13157895,0.036144577,0.028350515,0.550152,0.1644737
0.1644737,0.04819277,0.03865979,0.5881459,0.19736843
0.19736843,0.06024096,0.048969068,0.6261399,0.10789475
0.10789475,0.06024096,0.051546387,0.5227964,0.11578947
0.11578947,0.072289154,0.059278347,0.5319149,0.16842106
0.16842106,0.072289154,0.064432986,0.5927052,0.1513158
0.1513158,0.06024096,0.065721646,0.57294834,0.13421053
0.13421053,0.04819277,0.067010306,0.55319154,0.13684212
0.13684212,0.05421686,0.059278347,0.556231,0.13947369
0.13947369,0.06024096,0.051546387,0.5592705,0.21052633
0.21052633,0.08433735,0.079896905,0.6413374,0.065789476
0.065789476,0.072289154,0.048969068,0.47416413,0.06513158
0.06513158,0.06927711,0.0496134,0.4723911,0.06447369
0.06447369,0.06626506,0.050257728,0.47061804,0.063815795
0.063815795,0.06325301,0.05090206,0.468845,0.0631579
0.0631579,0.06024096,0.051546387,0.46707195,0.0625
0.0625,0.057228915,0.05219072,0.4652989,0.061842106
0.061842106,0.05421686,0.052835047,0.46352586,0.061184213
0.061184213,0.051204816,0.05347938,0.4617528,0.06052632
0.06052632,0.04819277,0.054123707,0.45997974,0.059868425
0.059868425,0.045180723,0.05476804,0.4582067,0.05921053
0.05921053,0.042168677,0.055412367,0.45643365,0.058552638
0.058552638,0.039156623,0.0560567,0.4546606,0.057894737
0.057894737,0.036144577,0.056701027,0.45288754,0.11140351
0.11140351,0.04016064,0.050687283,0.3738602,0.16491228
0.16491228,0.044176705,0.04467354,0.51367784,0.21842106
0.21842106,0.04819277,0.03865979,0.65349543,0.18552633
0.18552633,0.06024096,0.045103088,0.38297874,0.15263158
0.15263158,0.072289154,0.051546387,0.57446814,0.117105275
0.117105275,0.04819277,0.034793817,0.5334347,0.081578955
0.081578955,0.024096385,0.018041236,0.49240124,0.17368422
0.17368422,0.072289154,0.051546387,0.5987842,0.044736847
0.044736847,0.036144577,0.025773196,0.44984806,0.08289474
0.08289474,0.042168677,0.027061855,0.49392098,0.12105264
0.12105264,0.04819277,0.028350515,0.5379939,0.018421054
0.018421054,0.024096385,0.018041236,0.4194529,0.05526316
0.05526316,0.042168677,0.029639175,0.4620061,0.09210527
0.09210527,0.06024096,0.04123711,0.5045593,0.042105265
0.042105265,0.036144577,0.033505157,0.44680852,0.13684212
0.13684212,0.06024096,0.046391748,0.556231,0.036842108
0.036842108,0.036144577,0.025773196,0.4407295,0.065789476
0.065789476,0.072289154,0.03608247,0.47416413,0.03947369
0.03947369,0.036144577,0.023195876,0.443769,0.046052635
0.046052635,0.036144577,0.024484536,0.4513678,0.05263158
0.05263158,0.036144577,0.025773196,0.45896658,0.053508773
0.053508773,0.044176705,0.026632303,0.45997974,0.054385975
0.054385975,0.052208826,0.027491407,0.46099293,0.05526316
0.05526316,0.06024096,0.028350515,0.4620061,0.05263158
0.05263158,0.06024096,0.03865979,0.45896658,0.042105265
0.042105265,0.024096385,0.028350515,0.44680852,0.06403509
0.06403509,0.024096385,0.028350515,0.4721378,0.08596492
0.08596492,0.024096385,0.028350515,0.4974671,0.10789475
0.10789475,0.024096385,0.028350515,0.5227964,0.10789475
0.10789475,0.072289154,0.051546387,0.5227964,0.10526316
0.10526316,0.04819277,0.012886597,0.51975685,0.09210527
0.09210527,0.072289154,0.048969068,0.5045593,0.19473685
0.19473685,0.10843372,0.061855666,0.6231003,0.16710527
0.16710527,0.07831325,0.052835047,0.59118545,0.13947369
0.13947369,0.04819277,0.04381443,0.5592705,0.15526317
0.15526317,0.06024096,0.051546387,0.5775076,0.1263158
0.1263158,0.04819277,0.051546387,0.544073,0.17368422
0.17368422,0.072289154,0.051546387,0.5987842,0.06842106
0.06842106,0.036144577,0.03608247,0.47720367,0.1263158
0.1263158,0.09638554,0.09020618,0.544073,0.13684212
0.13684212,0.06626506,0.059278347,0.556231,0.14736843
0.14736843,0.036144577,0.028350515,0.56838906,0.050000004
0.050000004,0.04819277,0.028350515,0.45592707,0.24473687
0.24473687,0.072289154,0.061855666,0.6960486,0.10000001
0.10000001,0.06024096,0.04381443,0.51367784,0.114473686
0.114473686,0.06024096,0.045103088,0.53039515,0.12894738
0.12894738,0.06024096,0.046391748,0.54711246,0.14342105
0.14342105,0.06024096,0.047680408,0.5638298,0.15789475
0.15789475,0.06024096,0.048969068,0.5805471,0.094736844
0.094736844,0.04819277,0.025773196,0.5075988,0.1131579
0.1131579,0.072289154,0.033505157,0.5288754,0.073684216
0.073684216,0.08433735,0.069587626,0.48024318,0.17105263
0.17105263,0.072289154,0.046391748,0.5957447,0.10789475
0.10789475,0.024096385,0.025773196,0.5227964,0.08421053
0.08421053,0.024096385,0.024484536,0.49544075,0.06052632
0.06052632,0.024096385,0.023195876,0.4680851,0.089473695
0.089473695,0.036144577,0.018041236,0.5015198,0.094736844
0.094736844,0.08433735,0.056701027,0.5075988,0.047368422
0.047368422,0.024096385,0.018041236,0.45288754,0.05526316
0.05526316,0.012048192,0.015463917,0.4620061,0.06052632
0.06052632,0.024096385,0.012886597,0.4680851,0.060681112
0.060681112,0.025159463,0.013796242,0.46826392,0.060835913
0.060835913,0.026222542,0.01470588,0.4684427,0.06099072
0.06099072,0.027285606,0.015615521,0.4686215,0.061145514
0.061145514,0.028348684,0.016525166,0.4688003,0.061300315
0.061300315,0.029411763,0.017434807,0.4689791,0.06145511
0.06145511,0.030474842,0.018344449,0.46915787,0.061609916
0.061609916,0.03153792,0.019254094,0.4693367,0.06176471
0.06176471,0.03260099,0.020163735,0.4695155,0.06191951
0.06191951,0.033664063,0.021073373,0.46969426,0.062074304
0.062074304,0.03472714,0.021983018,0.46987307,0.06222911
0.06222911,0.03579022,0.02289266,0.47005188,0.062383905
0.062383905,0.0368533,0.023802305,0.47023067,0.062538706
0.062538706,0.03791637,0.024711946,0.47040945,0.0626935
0.0626935,0.03897945,0.025621591,0.47058827,0.06284831
0.06284831,0.04004252,0.026531229,0.47076705,0.0630031
0.0630031,0.0411056,0.02744087,0.47094584,0.0631579
0.0631579,0.042168677,0.028350515,0.47112465,0.063312694
0.063312694,0.043231748,0.029260157,0.47130343,0.06346749
0.06346749,0.044294827,0.030169802,0.47148222,0.063622296
0.063622296,0.045357898,0.03107944,0.47166103,0.0637771
0.0637771,0.046420977,0.031989083,0.47183982,0.06393189
0.06393189,0.047484048,0.032898724,0.4720186,0.06408669
0.06408669,0.04854712,0.033808365,0.4721974,0.06424149
0.06424149,0.049610205,0.034718007,0.4723762,0.06439629
0.06439629,0.050673276,0.035627656,0.47255498,0.064551085
0.064551085,0.051736362,0.03653729,0.4727338,0.064705886
0.064705886,0.052799426,0.03744693,0.47291258,0.06486069
0.06486069,0.053862512,0.038356572,0.47309136,0.06501549
0.06501549,0.054925583,0.03926622,0.47327018,0.06517028
0.06517028,0.055988654,0.040175863,0.47344896,0.06532508
0.06532508,0.05705174,0.041085504,0.47362775,0.06547988
0.06547988,0.058114804,0.041995145,0.47380656,0.06563468
0.06563468,0.05917789,0.042904787,0.47398537,0.065789476
0.065789476,0.06024096,0.04381443,0.47416413,0.07894738
0.07894738,0.024096385,0.020618556,0.4893617,0.09605263
0.09605263,0.042168677,0.029639175,0.50911856,0.1131579
0.1131579,0.06024096,0.03865979,0.5288754,0.034210525
0.034210525,0.024096385,0.015463917,0.43769,0.081578955
0.081578955,0.04819277,0.023195876,0.49240124,0.03947369
0.03947369,0.012048192,0.015463917,0.443769,0.05263158
0.05263158,0.024096385,0.007731957,0.45896658,0.03157895
0.03157895,0.036144577,0.012886597,0.43465048,0.024999999
0.024999999,0.024096385,0.016752576,0.4270517,0.018421054
0.018421054,0.012048192,0.020618556,0.4194529,0.05263158
0.05263158,0.06024096,0.04381443,0.45896658,0.010526318
0.010526318,0.036144577,0.012886597,0.41033435,0.018421054
0.018421054,0.024096385,0.012886597,0.4194529,0.002631579
0.002631579,0.024096385,0.012886597,0.40121582,0.044736847
0.044736847,0.06024096,0.04381443,0.44984806,0.035087727
0.035087727,0.052208826,0.03694158,0.43870315,0.0254386
0.0254386,0.044176705,0.030068727,0.42755827,0.015789479
0.015789479,0.036144577,0.023195876,0.4164134,0.018421054
0.018421054,0.024096385,0.018041236,0.4194529,0.021052636
0.021052636,0.012048192,0.012886597,0.4224924,0.023684211
0.023684211,0.024096385,0.019329896,0.42553192,0.026315793
0.026315793,0.036144577,0.025773196,0.42857146,0.040789478
0.040789478,0.04819277,0.032216497,0.44528878,0.05526316
0.05526316,0.06024096,0.03865979,0.4620061,0.057894737
0.057894737,0.04819277,0.033505157,0.4650456,0.09210527
0.09210527,0.10843372,0.074742265,0.5045593,0.12894738
0.12894738,0.10843372,0.074742265,0.54711246,0.102631584
0.102631584,0.036144577,0.030927835,0.5167173,0.094736844
0.094736844,0.04819277,0.03608247,0.5075988,0.08289474
0.08289474,0.042168677,0.032216497,0.49392098,0.07105263
0.07105263,0.036144577,0.028350515,0.48024318,0.13421053
0.13421053,0.072289154,0.054123707,0.55319154,0.11228071
0.11228071,0.06425702,0.04725086,0.52786225,0.09035088
0.09035088,0.056224905,0.040378004,0.50253296,0.06842106
0.06842106,0.04819277,0.033505157,0.47720367,0.15263158
0.15263158,0.072289154,0.059278347,0.57446814,0.15657896
0.15657896,0.072289154,0.054123707,0.57902735,0.16052632
0.16052632,0.072289154,0.048969068,0.58358663,0.12763159
0.12763159,0.06626506,0.047680408,0.5455927,0.094736844
0.094736844,0.06024096,0.046391748,0.5075988,0.050000004
0.050000004,0.072289154,0.04381443,0.45592707,0.061184213
0.061184213,0.072289154,0.04445876,0.468845,0.07236843
0.07236843,0.072289154,0.045103088,0.48176295,0.08355263
0.08355263,0.072289154,0.04574742,0.49468088,0.094736844
0.094736844,0.072289154,0.046391748,0.5075988,0.09868422
0.09868422,0.05421686,0.03994845,0.51215804,0.102631584
0.102631584,0.036144577,0.033505157,0.5167173,0.09774436
0.09774436,0.036144577,0.03332106,0.5110725,0.09285715
0.09285715,0.036144577,0.033136964,0.5054277,0.08796993
0.08796993,0.036144577,0.032952875,0.49978292,0.08308272
0.08308272,0.036144577,0.03276877,0.49413812,0.0781955
0.0781955,0.036144577,0.032584682,0.4884933,0.073308274
0.073308274,0.036144577,0.032400586,0.48284847,0.06842106
0.06842106,0.036144577,0.032216497,0.47720367,0.063533835
0.063533835,0.036144577,0.0320324,0.47155887,0.05864662
0.05864662,0.036144577,0.031848304,0.46591404,0.053759396
0.053759396,0.036144577,0.031664215,0.4602692,0.048872188
0.048872188,0.036144577,0.03148011,0.4546244,0.043984964
0.043984964,0.036144577,0.031296022,0.44897962,0.03909775
0.03909775,0.036144577,0.031111928,0.4433348,0.034210525
0.034210525,0.036144577,0.030927835,0.43769,0.09210527
0.09210527,0.06024096,0.059278347,0.5045593,0.081578955
0.081578955,0.06024096,0.063144326,0.48784196,0.07105263
0.07105263,0.06024096,0.067010306,0.47112465,0.05657895
0.05657895,0.042168677,0.04381443,0.45896658,0.042105265
0.042105265,0.024096385,0.020618556,0.44680852,0.044736847
0.044736847,0.036144577,0.020618556,0.44984806,0.050000004
0.050000004,0.06024096,0.028350515,0.45592707,0.05526316
0.05526316,0.08433735,0.03608247,0.4620061,0.0631579
0.0631579,0.07831325,0.046391748,0.47112465,0.07105263
0.07105263,0.072289154,0.056701027,0.48024318,0.073684216
0.073684216,0.05421686,0.04381443,0.4832827,0.07631579
0.07631579,0.036144577,0.030927835,0.48632222,0.06052632
0.06052632,0.036144577,0.03608247,0.4680851,0.036842108
0.036842108,0.036144577,0.028350515,0.4407295,0.0631579
0.0631579,0.036144577,0.029639175,0.47112465,0.089473695
0.089473695,0.036144577,0.030927835,0.5015198,0.07105263
0.07105263,0.024096385,0.028350515,0.48024318,0.09342106
0.09342106,0.04819277,0.032216497,0.5060791,0.11578947
0.11578947,0.072289154,0.03608247,0.5319149,0.05526316
0.05526316,0.036144577,0.025773196,0.4620061,0.03947369
0.03947369,0.036144577,0.023195876,0.443769,0.047368422
0.047368422,0.024096385,0.020618556,0.45288754,0.06052632
0.06052632,0.036144577,0.030927835,0.4680851,0.12894738
0.12894738,0.072289154,0.054123707,0.54711246,0.08552632
0.08552632,0.072289154,0.048969068,0.49544075,0.042105265
0.042105265,0.072289154,0.04381443,0.443769,0.057894737
0.057894737,0.072289154,0.056701027,0.4620061,0.047368422
0.047368422,0.036144577,0.023195876,0.45288754,0.042105265
0.042105265,0.036144577,0.027061855,0.44680852,0.036842108
0.036842108,0.036144577,0.030927835,0.4407295,0.10000001
0.10000001,0.04819277,0.03865979,0.51367784,0.08815789
0.08815789,0.036144577,0.030927835,0.5,0.07631579
0.07631579,0.024096385,0.023195876,0.48632222,0.03157895
0.03157895,0.036144577,0.030927835,0.43465048,0.053508773
0.053508773,0.044176705,0.03694158,0.45997974,0.075438604
0.075438604,0.052208826,0.042955324,0.48530903,0.09736842
0.09736842,0.06024096,0.048969068,0.5106383,0.12894738
0.12894738,0.072289154,0.04381443,0.54711246,0.094736844
0.094736844,0.05421686,0.03865979,0.5075988,0.06052632
0.06052632,0.036144577,0.033505157,0.4680851,0.10000001
0.10000001,0.072289154,0.051546387,0.51367784,0.0631579
0.0631579,0.06024096,0.04381443,0.47112465,0.05526316
0.05526316,0.04819277,0.034793817,0.4620061,0.047368422
0.047368422,0.036144577,0.025773196,0.45288754,0.102631584
0.102631584,0.06024096,0.04123711,0.5167173,0.11184211
